Shareholder - Name	Issuer - Name	Security - Market Value - Amount	Security - Report Date	Security - Market Value - Currency Code	Data Source URL
Metal and Technology Pension Fund	Hyosung Heavy Industries Corp	2.575.936	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Hyundai Rotem Co Ltd	3.924.917	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	iA Financial Corp Inc	4.063.944	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Iberdrola SA	43.804.833	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	ICICI Bank Ltd	30.030.019	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	ICICI Lombard General Insurance Co Ltd	1.972.828	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	ICICI Prudential Life Insurance Co Ltd	1.056.778	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	IDEX Corp	4.431.948	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	IDEXX Laboratories Inc	18.519.105	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	IDFC First Bank Ltd	1.488.835	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	IGM Financial Inc	1.361.786	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	IHH Healthcare Bhd	1.785.636	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	IHI Corp	6.260.460	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Illinois Tool Works Inc	23.099.499	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Illumina Inc	6.858.916	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	IMCD NV	1.773.020	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Incyte Corp	5.354.159	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Indofood Sukses Makmur Tbk PT	299.036	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	IndusInd Bank Ltd	2.063.836	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Industria de Diseno Textil SA	24.384.008	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Indutrade AB	2.395.429	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Infineon Technologies AG	19.547.309	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Info Edge India Ltd	1.987.599	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Informa PLC	5.308.657	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Infosys Ltd	22.725.678	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Infrastrutture Wireless Italiane SpA	854.963	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	ING Groep NV	30.029.619	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Ingersoll Rand Inc	10.708.410	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Inner Mongolia Yili Industrial Group Co Ltd	582.646	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Innolux Corp	1.541.663	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Innovent Biologics Inc	5.421.822	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	InPost SA	940.059	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Insulet Corp	6.598.182	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Insurance Australia Group Ltd	4.304.755	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Intact Financial Corp	12.261.241	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Intel Corp	53.753.068	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Interconexion Electrica SA ESP	1.167.833	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Intercontinental Exchange Inc	31.079.027	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	InterGlobe Aviation Ltd	4.084.982	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	International Business Machines Corp	91.806.058	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	International Consolidated Airlines Group SA	2.370.767	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	International Flavors & Fragrances Inc	5.674.830	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	International Games System Co Ltd	1.992.911	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	International Paper Co	6.515.575	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Intertek Group PLC	3.387.367	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Intesa Sanpaolo SpA	35.778.430	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Intuit Inc	61.824.551	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Intuitive Surgical Inc	67.801.652	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Inventec Corp	1.583.386	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Investment AB Latour	1.195.492	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Ipsen SA	1.740.732	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	IQVIA Holdings Inc	13.268.376	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Isoftstone Information Technology Group Co Ltd	149.677	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Itau Unibanco Holding SA	15.105.936	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Itausa SA	4.562.189	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	J M Smucker Co/The	3.432.365	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	J Sainsbury PLC	2.583.507	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Jabil Inc	8.087.143	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Jack Henry & Associates Inc	4.548.288	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Jacobs Solutions Inc	5.358.289	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Japan Airlines Co Ltd	894.749	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Japan Exchange Group Inc	3.717.279	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Japan Post Bank Co Ltd	8.769.323	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Japan Post Holdings Co Ltd	6.507.352	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Japan Post Insurance Co Ltd	2.022.107	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Jardine Matheson Holdings Ltd	3.854.926	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Jarir Marketing Co	685.474	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	JD Health International Inc	3.152.547	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	JD Sports Fashion PLC	986.438	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Jeronimo Martins SGPS SA	2.265.250	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	JFE Holdings Inc	2.547.749	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Jiangsu Hengrui Pharmaceuticals Co Ltd	1.334.786	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Jinko Solar Co Ltd	129.448	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Jio Financial Services Ltd	3.658.317	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Johnson & Johnson	166.769.330	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Johnson Controls International plc	26.404.342	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Jollibee Foods Corp	356.739	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Julius Baer Group Ltd	5.494.017	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	JUMBO SA	1.458.417	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Kajima Corp	5.461.324	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Kakao Corp	4.794.774	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	KakaoBank Corp	1.022.309	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Kanzhun Ltd	2.849.330	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Kao Corp	6.445.027	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Kasikornbank PCL	1.380.736	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	KB Financial Group Inc	12.177.210	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	KBC Group NV	10.145.110	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	KDDI Corp	18.277.935	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Keppel Ltd	4.011.580	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Kerry Group PLC	5.083.104	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Kesko OYJ	2.075.920	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Keurig Dr Pepper Inc	12.065.776	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	KeyCorp	6.336.126	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Keyence Corp	24.354.439	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Keysight Technologies Inc	11.784.484	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	KGHM Polska Miedz SA	4.435.382	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	KGI Financial Holding Co Ltd	3.118.429	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Kimberly-Clark de Mexico SAB de CV	1.147.305	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	King Slide Works Co Ltd	2.743.769	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	King Yuan Electronics Co Ltd	3.232.769	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Kingdee International Software Group Co Ltd	1.852.194	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Kingfisher PLC	2.521.447	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Kingsoft Corp Ltd	1.567.400	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Kingspan Group PLC	4.529.675	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Kirin Holdings Co Ltd	3.976.912	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	KLA Corp	53.913.776	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Knorr-Bremse AG	2.766.296	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	KOC Holding AS	1.049.573	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Komatsu Ltd	9.932.688	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Komercni banka as	1.624.454	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Konami Group Corp	4.750.579	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Kone OYJ	8.169.302	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Koninklijke Ahold Delhaize NV	12.643.165	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Koninklijke KPN NV	6.140.920	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Korea Investment Holdings Co Ltd	1.569.638	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Korea Zinc Co Ltd	1.277.221	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Kotak Mahindra Bank Ltd	10.374.037	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Kraft Heinz Co/The	7.165.504	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Krafton Inc	1.785.980	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Kroger Co/The	13.079.331	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Krung Thai Bank PCL	1.315.339	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Kuaishou Technology	8.330.507	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Kuala Lumpur Kepong Bhd	847.042	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Kuang-Chi Technologies Co Ltd	488.952	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Kubota Corp	4.808.921	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
